date,time,zipcode_id,alimentos,restaurantes,hoteles,ocio,health_goods,aerolineas,servicios,bienes,gasolina,total
20250602,23,14091,333.5,,,,,,,333.5,,333.5
20250529,9,1408,3436.5,,,,1595.0,,,5031.5,,5031.5
20250604,21,4910,2067.0,,,,,,,2067.0,,2067.0
20250605,23,8100,2585.5,,,,,,,2585.5,,2585.5
20250605,4,14308,,,,,,,,2117.0,,2117.0
20250604,8,8200,4695.69,2613.0,,,3826.54,,13395.0,11135.23,,24530.23
20250508,15,15500,6939.44,,,,,,,19486.39,,19486.39
20250529,17,7290,663.2,,,,,,,663.2,,663.2
20250606,14,15500,9391.45,,,,,,,25492.35,,25492.35
20250509,18,6080,3973.72,,,,1169.0,,243806.0,7105.72,,250911.72
20250518,9,1240,,,,,4358.0,,,4358.0,,4358.0
20250511,12,9360,24214.86,10167.7,,,,,,49066.52,,49066.52
20250510,21,4369,14438.61,,,,3657.22,,,18095.83,,18095.83
20250523,19,6250,495.5,,,,,,,13382.59,,13382.59
20250601,4,6010,857.5,,,,98.0,,4810.0,55430.86,,60240.86
20250516,11,11800,12223.35,179.0,,,5103.33,,4791.0,39536.44,,44327.44
20250511,9,11800,11016.04,546.0,,,6315.35,,7388.0,31087.39,,38475.39
20250511,22,9020,99611.47,11058.9,,,19680.0,,11058.9,167356.07,,178414.97
20250512,13,2300,2175.1,,,,,,,259899.32,,264434.02
20250509,9,3400,9812.66,1393.0,,,3799.0,,,15004.66,,15004.66
20250512,21,14300,68340.82,,,,22521.5,,,356732.28,,356732.28
20250606,18,16600,642.0,,,,,,,642.0,,642.0
20250514,0,1790,954.0,16992.4,,,,,20862.4,9265.0,,30127.4
20250503,1,3200,242.5,,,,,,15688.37,242.5,,15930.87
20250521,9,3560,383.5,,,,6902.15,,,7285.65,,7285.65
20250502,9,10900,,118.0,,,,,,17482.65,,17482.65
20250511,7,15500,2514.0,,,,877.33,,1305.0,3391.33,,4696.33
20250512,22,11320,23660.94,,,,4410.72,,27358.58,413340.23,,440698.81
20250609,14,3400,23172.21,,,,,,,35272.84,,35272.84
20250523,21,1759,1990.5,,,,6210.5,,,8201.0,,8201.0
20250509,17,3560,1055.9,,,,,,,1055.9,,1055.9
20250531,2,3103,1283.0,,,,711.49,,,1994.49,,1994.49
20250502,18,9720,1739.9,,,,,,,5315.9,,5315.9
20250502,14,14091,1556.0,,,,,,,1556.0,,1556.0
20250507,7,7760,8646.18,1087.0,,,795.01,,5584.0,26183.88,,31767.88
20250524,0,7480,,41.0,,,562.0,,35878.0,5408.1,,41286.1
20250516,11,1050,392.99,,,,,,64803.34,54903.22,,119706.56
20250608,12,1759,3229.8,846.0,,,33517.0,,,37592.8,,37592.8
20250607,2,10900,,228.0,,,,,,2385.61,,2385.61
20250524,9,7460,4919.03,3239.0,,,,,3887.0,20033.63,,23920.63
20250526,3,4300,1208.99,11196.26,,,,,,12405.25,,12405.25
20250505,4,9860,36.0,337.0,,,54.0,,,427.0,,427.0
20250603,11,9430,6011.76,,,,466.5,,,6478.26,,6478.26
20250511,21,2300,3453.4,697.0,,,,,,127425.4,,127982.5
20250603,3,7460,54.0,987.0,,,,,1586.0,9343.3,,10929.3
20250505,11,3560,1382.5,,,,,,,1382.5,,1382.5
20250510,9,9500,8313.12,,,,,,,21925.59,,21925.59
20250604,0,11270,14465.92,,,,9129.87,,,38647.29,,38834.29
20250526,19,3560,1561.4,,,,,,,1561.4,,1561.4
20250509,13,9020,160146.27,14818.82,,,27214.5,,25302.47,604903.66,,637192.95
20250514,19,6000,7165.9,2188.63,,,11528.86,,33929.92,129928.49,,167471.58
20250529,20,9500,82990.0,,,,,,,82990.0,,82990.0
20250515,18,8100,110489.15,,,,,,,127664.85,,127664.85
20250603,17,13100,1070.4,,,,2895.11,,,3965.51,,3965.51
20250606,6,1296,117.9,,,,,,,117.9,,117.9
20250504,12,10130,2982.5,,,,,,,2982.5,,2982.5
20250606,11,9430,4228.84,,,,,,,4228.84,,4228.84
20250612,9,1210,40009.86,5983.0,,28793.0,1814.28,,224000.93,98344.19,,322345.12
20250524,16,14091,649.0,,,,,,,649.0,,649.0
20250602,22,9640,1072.4,,,,,,,1072.4,,1072.4
20250509,16,3103,25599.92,,,,,,,25599.92,,25599.92
20250602,2,6080,,,,,1921.81,,16197.0,36324.12,,52521.12
20250605,15,9020,120192.07,10755.94,,,30160.0,,33916.95,677843.51,,718475.45
20250609,6,9820,3774.99,,,,44.0,,,62977.28,,62977.28
20250609,3,1050,670.0,,,,,,,688.0,,688.0
20250502,12,2300,3358.4,2643.5,,,,,321.0,288568.89,,296002.8
20250606,12,3103,24838.74,,,,355.03,,,25193.77,,25193.77
20250502,20,6080,5495.7,,,,4848.5,,144029.3,10344.2,,154373.5
20250520,0,9100,2375.85,11947.0,5860.0,,72642.5,,58286.0,403163.17,161358.08,472470.17
20250602,17,1240,,,,,5506.5,,,5506.5,,5506.5
20250518,21,4910,2747.72,,,,,,,2747.72,,2747.72
20250508,23,15500,5621.18,,,,,,,5621.18,,5621.18
20250512,6,6080,395.0,,,,5745.4,,5319.0,7500.35,,12819.35
20250511,11,11550,11324.48,,,89.5,5527.1,,69612.43,20363.01,,89975.44
20250520,20,1296,1489.99,,,,,,,1489.99,,1489.99
20250610,23,4260,372.5,,,,,,,372.5,,372.5
20250502,4,10900,,161.0,,,,,,2080.5,,2080.5
20250515,10,2300,3181.9,234.0,,,,,,94324.77,,94324.77
20250516,18,2340,,,,,,,5036.0,54849.23,,59885.23
20250609,2,6350,746.5,784.0,2000.0,4620.0,,,9109.0,25888.73,,34997.73
20250525,0,16870,,,,,,,4653.54,,,4653.54
20250507,1,11370,130.5,63.0,,,175.5,,2088.0,369.0,,2457.0
20250502,12,14300,70301.16,,,,39157.0,,38704.35,870365.72,,909070.07
20250604,6,13100,473.8,,,,,,,473.8,,473.8
20250508,6,5109,2131.99,463.0,,,,,2210.0,10537.04,,12747.04
20250519,13,6000,9915.92,9983.22,,,5394.22,,18410.47,182111.17,,207659.04
20250505,18,9430,3607.12,,,,,,,3607.12,,3607.12
20250611,14,13100,414.5,,,,1990.53,,,2405.03,,2405.03
20250506,12,1050,40.0,,,,,,27767.79,70351.54,,98119.33
20250508,11,4040,4217.6,4295.54,,,37476.64,,4295.54,54722.75,,59018.29
20250609,8,4910,144.8,,,,234.0,,,378.8,,378.8
20250601,10,15530,16573.12,,,,8127.11,,8264.0,45766.56,,54030.56
20250531,11,3400,13104.54,1171.0,,,6201.0,,,20476.54,,20476.54
20250523,5,1050,532.8,,,,,,38791.82,4840.55,,43632.37
20250528,11,2340,,,,,,,1943.0,43397.5,,45340.5
20250612,1,8100,659.39,,,,84.0,,2874.0,59532.15,,62406.15
20250605,0,14340,7674.0,229059.04,,,,,237418.32,122496.65,,359914.97
20250513,19,7290,2456.12,,,,,,,2456.12,,2456.12
20250503,5,6350,1011.18,1446.0,3890.13,3785.0,,,9121.13,21884.95,,31006.08
20250521,6,2130,372.5,,,,,,,1675.5,,1675.5
20250520,3,6350,176.0,594.0,,,,,2171.0,13383.5,,15554.5
20250609,23,13100,21.0,,,,370.5,,,391.5,,391.5
20250521,16,6000,10660.09,8117.12,,,5391.92,,53077.73,141256.63,,198562.35
20250525,12,1240,,,,,5416.0,,,5416.0,,5416.0
20250513,4,6080,,,,,6045.15,,1773.0,26111.3,,27884.3
20250510,0,11200,1080.5,100113.51,,217772.08,9579.0,,415383.01,62316.1,,477699.11
20250517,9,9960,983.0,,,,,,,983.0,,983.0
20250502,6,13100,298.5,,,,,,,298.5,,298.5
20250520,0,3570,2860.74,,15400.0,,,,37815.0,34191.61,,72006.61
20250511,2,4300,8147.48,23245.15,,,125.21,,,31517.84,,31517.84
20250610,21,3400,17651.08,,,,29266.0,,,49917.08,,49917.08
20250522,16,4910,907.2,,,,,,,907.2,,907.2
20250522,14,4040,4867.13,4345.15,,,46427.5,,4345.15,58829.93,,63175.08
20250531,9,7290,547.33,,,,,,,547.33,,547.33
20250520,11,8200,3945.99,544.0,,,4102.39,,8990.0,8592.38,,17582.38
20250512,15,6080,2652.6,,,,4276.0,,116830.0,6928.6,,123758.6
20250610,12,9960,265.0,,,,,,,265.0,,265.0
20250528,11,7800,2874.72,,,,38335.04,,,44271.76,,44271.76
20250523,3,7800,,,,,1667.63,,,1667.63,,1667.63
20250509,7,1210,22929.88,4260.0,,22631.0,1485.69,,147572.17,41612.04,,189184.21
20250523,4,7760,1351.98,210.0,,,1923.23,,309.0,25348.01,,25657.01
20250519,6,9820,8516.13,,,,,,,50564.04,,50564.04
20250609,8,11560,37661.87,,,,2787.91,,41489.49,16070441.21,,16111930.7
20250523,4,9360,4032.46,1614.04,,,,,,13717.66,,13717.66
20250513,16,14091,1227.5,,,,,,,1227.5,,1227.5
20250526,21,1330,408.0,,,,,,,408.0,,408.0
20250510,15,9960,516.5,,,,,,,516.5,,516.5
20250528,13,4369,4330.76,,,,1037.16,,,5367.92,,5367.92
20250508,10,9860,5956.05,1113.0,,,3864.91,,,10933.96,,10933.96
20250503,18,4369,11880.15,,,,2273.6,,,14153.75,,14153.75
20250525,0,13100,1549.5,,,,517.01,,4230.0,37427.65,,65769.65
20250514,18,6250,1571.0,,,,,,,12253.58,,12253.58
20250610,17,9500,32130.09,,,,,,,32130.09,,32130.09
20250508,16,9820,45085.95,,,,,,,46386.55,,46386.55
20250512,10,9020,142835.15,9550.07,,,13118.5,,16529.07,337848.92,,354377.99
20250601,8,11550,6889.63,85.0,,13042.0,2538.71,,19156.47,10488.94,,29645.41
20250520,10,7800,4267.19,2993.34,,,43143.47,,12229.53,63589.02,,75818.55
20250517,18,4910,1303.0,,,,,,,1303.0,,1303.0
20250530,21,6080,5131.6,,,,4644.5,,266520.0,9776.1,,276296.1
20250603,10,6040,5334.5,,,,10337.69,,,15672.19,,15672.19
20250522,22,7290,347.0,,,,,,,347.0,,347.0
20250528,22,1330,138.5,,,,,,,138.5,,138.5
20250524,0,7180,1155.5,,,,,,,3930.5,,3930.5
20250509,8,5109,2710.99,918.0,,,3125.5,,4266.0,20979.81,,25245.81
20250516,3,2130,,,,,,,,2964.0,,2964.0
20250519,5,6030,1698.49,679.0,,,297.3,,1379.0,1995.79,,3374.79
20250507,1,9360,1560.42,4652.75,,,,,,12429.28,,12429.28
20250604,6,7800,1510.4,375.0,,,1450.72,,,3336.12,,3336.12
20250510,21,10130,1558.75,,,,,,,1558.75,,1558.75
20250520,6,13100,254.0,,,,562.49,,,816.49,,816.49
20250520,23,4369,3153.4,,,,938.91,,,4092.31,,4092.31
20250609,5,9860,102.0,744.0,,,86.0,,,932.0,,932.0
20250517,21,7290,4523.06,,,,,,,4523.06,,4523.06
20250519,0,9170,2840.0,,,,,,,22648.89,,22648.89
20250523,2,8200,,1264.04,,,1817.96,,1206.0,3082.0,,4288.0
20250605,3,7300,7493.22,,,834.0,1154.0,,5861.0,13245.02,,24053.1
20250516,17,13100,1711.5,,,,5279.32,,,6990.82,,6990.82
20250513,1,5109,1165.99,605.0,,,,,605.0,6528.79,,7133.79
20250611,18,9720,5943.39,,,,,,,10224.59,,10224.59
20250508,8,7290,337.0,,,,,,,337.0,,337.0
20250505,3,7760,3541.35,1455.0,,,1511.84,,3979.0,45971.57,,49950.57
20250530,12,9960,1027.5,,,,,,,1027.5,,1027.5
20250521,0,7000,1302.5,40065.4,3340.0,,,,43805.4,88862.33,3632.54,132667.73
20250607,18,10130,1324.5,,,,,,,1324.5,,1324.5
20250518,10,9430,2497.4,,,,,,,2497.4,,2497.4
20250605,16,3103,33209.84,,,,,,,33209.84,,33209.84
20250505,3,3330,8802.8,1589.0,,280.0,,,3516.0,66871.44,,70387.44
20250605,20,11550,14356.23,,,,,,27304.36,14356.23,,41660.59
20250516,9,1759,1093.0,,,,5554.5,,,6647.5,,6647.5
20250610,8,7760,12608.48,232.0,,,3237.8,,2957.99,61682.53,,64640.52
20250531,9,11800,12170.54,812.0,,,5560.81,,23943.0,38107.97,,62050.97
20250502,5,3200,86.0,,,,,,32451.23,86.0,,32537.23
20250511,12,3400,14180.66,2281.8,,,16109.0,,,32571.46,,32571.46
20250516,13,10130,420.5,,,,,,,420.5,,420.5
20250613,13,9040,3428.0,,1753.73,,627.27,,4851.23,17792.01,,22643.24
20250601,11,8200,5139.62,221.0,,,1232.02,,2862.0,6592.64,,9454.64
20250508,21,9430,4158.59,,,,,,,4158.59,,4158.59
20250522,6,2130,207.0,78.0,,,,,,1140.0,,1140.0
20250601,4,9860,174.5,525.0,,,121.0,,,820.5,,820.5
20250602,20,15500,9275.27,,,,,,,17621.27,,17621.27
20250531,0,11340,122.0,,,,,,13540.0,347.0,,13887.0
20250514,7,13100,474.0,,,,140.73,,,614.73,,614.73
20250505,6,13100,156.0,,,,226.04,,,382.04,,382.04
20250514,12,4910,1002.1,,,,536.5,,,1538.6,,1538.6
20250506,16,2300,4262.0,,,,,,,346777.8,,350571.25
20250505,2,2130,,,,,,,,625.0,,625.0
20250526,2,9860,46.5,829.0,,,,,,875.5,,875.5
20250605,12,15530,16422.39,7758.1,,,3520.91,,11951.1,99591.81,,114613.23
20250512,13,16600,3290.9,,,,,,,3290.9,,3290.9
20250511,13,1408,2744.8,,,,14090.0,,,16834.8,,16834.8
20250502,19,6080,6764.85,,,,5994.0,,199973.0,12758.85,,212731.85
20250522,3,3103,500.5,,,,333.0,,,833.5,,833.5
20250511,11,9500,51448.41,799.0,,,1134.51,,432.0,70158.44,,70590.44
20250527,15,11320,41578.98,,,,11845.7,,1767877.0,278653.36,,2046530.36
20250508,23,6000,2207.9,969.6,,,1925.85,,969.6,8157.05,,9126.65
20250517,11,7290,724.7,,,,,,,724.7,,724.7
20250609,20,3103,58740.22,,,,,,,58740.22,,58740.22
20250516,5,14091,132.0,,,,,,,132.0,,132.0
20250606,18,10130,989.5,,,,,,,989.5,,989.5
20250513,13,2100,,4225.7,,,,,28460.3,2374.0,,32863.13
20250509,14,9960,279.0,,,,,,,279.0,,279.0
20250523,20,4369,14859.27,,,,6883.53,,,21742.8,,21742.8
20250508,13,3400,12019.55,,,,13987.0,,,26006.55,,26006.55
20250513,10,3103,29212.7,,,,3137.01,,,32349.71,,32349.71
20250507,22,3200,27063.65,,,,4986.0,,381173.29,32049.65,,413222.94
20250522,20,6080,2875.0,,,,4595.5,,303557.0,7470.5,,311027.5
20250517,19,9040,4129.0,,1677.78,,1872.66,,9191.78,35406.61,,44598.39
20250509,20,14300,33574.88,,,,29870.0,,13999.0,564397.75,,578396.75
20250613,10,3400,8967.28,1194.0,,,4122.5,,,21578.28,,21578.28
20250506,17,2430,54617.77,,,,,,,154243.83,,154243.83
20250503,10,4980,16381.76,7422.13,,,,,7422.13,16381.76,,23803.89
20250505,3,6500,19903.3,619.0,,,252.0,5812.0,1796780.21,20855.5,,1817635.71
20250509,15,9520,395.5,,,,,,,395.5,,395.5
20250602,21,2310,1143.91,,,,,,,1143.91,,1143.91
20250603,9,7183,1203.5,,,,,,,1203.5,,1203.5
20250520,18,1600,66484.26,,,,,,,78336.46,,78336.46
20250516,20,1600,85367.25,,,,,,,94900.7,,94900.7
20250510,14,4310,3164.8,12134.2,,,,,44633.2,59709.95,,110226.06
20250526,18,3020,137374.82,13622.85,,,46745.0,,28563.0,788822.47,,823636.87
20250502,19,14000,98315.74,,,,32782.0,,,314480.18,,314480.18
20250601,9,7183,1660.03,,,,,,,1660.03,,1660.03
20250524,12,7420,31981.25,5068.58,,,785.81,,6181.58,59390.29,,65571.87
20250520,6,14300,13880.39,,,,12546.72,,14658.0,31977.6,,46635.6
20250521,15,1650,283.8,,,,,,,283.8,,283.8
20250522,7,4980,4910.57,,,,,,,4910.57,,4910.57
20250602,3,14100,255.0,149.5,,,,,,404.5,,404.5
20250528,18,7183,2601.0,,,,,,,2601.0,,2601.0
20250502,8,7630,,,,,,,,306.89,,306.89
20250516,16,14000,75633.04,,,,37721.0,,,158601.54,,158601.54
20250527,23,6500,7009.2,2870.0,,,,401770.0,6442860.5,25742.1,,6468602.6
20250503,16,2840,3250.75,,,,,,36138.0,5082.75,,41220.75
20250506,13,9828,687.29,,,,,,,687.29,,687.29
20250519,7,4200,9789.02,,,,438.6,,1027.0,10227.62,,11254.62
20250610,3,1010,7594.5,947.0,,,1686.74,,947.0,9751.24,,10698.24
20250504,2,6500,18296.95,242.0,,,1247.52,21360.0,1961235.47,21265.47,,1982500.94
20250510,19,1600,78168.57,,,,,,,94488.62,,94488.62
20250613,8,1650,40.0,,,,,,,40.0,,40.0
20250603,18,2720,4429.63,,,,,,,4429.63,,4429.63
20250523,9,7280,4645.77,,,,5297.0,,,9942.77,,9942.77
20250511,7,9310,2260.0,9433.5,,,993.11,,,68603.55,,68603.55
20250530,12,14100,6036.73,44.0,,,3157.59,,,9238.32,,9238.32
20250612,11,14420,49957.6,3520.55,,,3504.49,,3520.55,85742.11,,89541.66
20250520,13,14000,88355.47,,,,36344.5,,,161774.67,,161774.67
20250502,13,2600,5216.99,,,,19481.12,,,24698.11,,24698.11
20250503,13,11470,2586.1,,,,,,,2586.1,,2586.1
20250517,19,1480,98303.94,,,,,,,98303.94,,98303.94
20250517,12,7280,2830.73,,,,12623.51,,,15454.24,,15454.24
20250613,12,1010,84721.16,467.0,,,1599.0,,2222.0,165448.32,,167670.32
20250607,1,4000,114.0,3126.0,,,2719.92,,,6189.92,,6189.92
20250602,13,7740,1467.11,,,,,,,1467.11,,1467.11
20250517,5,16030,7254.98,,,,,,,7254.98,,7254.98
20250513,22,4310,1444.9,7407.51,,,,,7407.51,1444.9,,8852.41
20250518,0,11260,7788.0,,,,502.73,,7200.0,15057.73,,22257.73
20250529,9,1650,134.0,,,,,,,134.0,,134.0
20250518,11,9520,368.2,99.0,,,,,,467.2,,467.2
20250510,6,6500,40476.73,554.0,3680.0,,2544.49,10642.0,4937632.36,50457.22,,4988089.58
20250502,6,9820,5053.38,,,,,,,53526.56,,53526.56
20250520,17,7460,12175.71,,,,,,8728.0,196048.1,,207984.6
20250523,7,11470,704.0,,,,,,,704.0,,704.0
20250510,19,7760,62361.85,4948.7,,,,,49760.7,789614.73,,850884.38
20250517,8,7210,1272.5,,,,,,,1272.5,,1272.5
20250601,2,5348,279.5,,,,115.0,,,219333.58,,219333.58
20250528,20,2840,1697.65,,,,,,,1697.65,,1697.65
20250608,8,4970,2550.1,7255.99,,,,,,9806.09,,9806.09
20250519,7,14000,19815.28,,,,10759.5,,40343.18,31124.78,,71467.96
20250613,7,6500,50167.26,1131.0,28990.94,,15206.99,17998.0,7451286.56,71836.51,,7523123.07
20250520,19,2430,65203.71,,,,,,,171773.81,,171773.81
20250613,22,2720,198.0,,,,,,,198.0,,198.0
20250511,6,16030,42318.39,,,,39.0,,,42357.39,,42357.39
20250509,20,14030,8844.28,,,,,,,8844.28,,8844.28
20250525,9,4830,,1712.05,,,,,17824.05,,,17824.05
20250613,13,9828,1016.5,,,,,,,1016.5,,1016.5
20250531,20,2600,10030.38,,,,8827.11,,,18857.49,,18857.49
20250612,17,7740,4212.63,,,,,,,4212.63,,4212.63
20250519,2,14030,216.0,,,,,,,216.0,,216.0
20250531,12,4000,20228.76,2406.75,,,2058.13,,,36685.39,,36685.39
20250608,20,6500,79295.47,7969.0,,,15040.5,37221.0,11524457.27,102514.65,,11626971.92
20250609,13,6090,3267.9,,,,,,,11210.54,,11210.54
20250505,12,7210,3622.5,,,,,,,3622.5,,3622.5
20250511,18,2720,4379.82,,,,,,,4379.82,,4379.82
20250518,2,9340,,1678.0,,,,,,1678.0,,1678.0
20250506,5,11579,,,,,,,,550.0,,550.0
20250526,7,14430,1509.0,,,,274.5,,,1783.5,,1783.5
20250603,18,9828,698.0,,,,,,,698.0,,698.0
20250520,21,14420,97202.14,,,,4474.89,,,197738.51,,203314.21
20250525,12,7183,4827.55,,,,,,,4827.55,,4827.55
20250505,9,4000,11958.03,,,,3910.44,,,21539.16,,21539.16
20250607,3,4970,647.0,4996.23,,,,,,5643.23,,5643.23
20250528,12,4000,30163.86,4323.11,,,1938.32,,,43776.44,,43776.44
20250520,1,14430,269.0,,,,37.5,,,306.5,,306.5
20250517,9,1650,60.5,,,,,,,60.5,,60.5
20250514,20,7630,,,,,,,,1534.32,,1534.32
20250502,1,16010,1018.5,,,,,,,1018.5,,1018.5
20250605,22,2840,1142.5,,,,,,,1142.5,,1142.5
20250530,18,15980,,,,,,,,139022.96,,139022.96
20250613,7,1010,33699.27,973.0,,,1527.11,,12259.0,46367.15,,58626.15
20250507,20,14000,134238.33,,,,29189.0,,,204225.83,,204225.83
20250522,5,4000,,880.0,,,1726.74,,,2606.74,,2606.74
20250604,6,1090,2808.53,3199.5,,,1813.81,,47648.45,8838.84,,56487.29
20250530,21,6500,50230.47,7231.0,,,18821.0,31536.0,12550660.73,75930.63,,12626591.36
20250526,22,14000,16688.84,,,,8054.5,,,41722.34,,41722.34
20250606,4,9340,,1779.85,,,,,,1779.85,,1779.85
20250513,13,2840,561.5,,,,,,15139.0,561.5,,15700.5
20250601,23,14430,2852.5,,,,621.98,,,3474.48,,3474.48
20250513,1,1090,1465.5,258.53,,,2021.24,,12453.65,3856.27,,16309.92
20250507,19,14420,83411.8,2111.0,,,9393.8,,2111.0,188585.29,,196304.79
20250527,3,16030,9340.49,,,,,,,9340.49,,9340.49
20250605,10,7740,396.5,,,,,,,396.5,,396.5
20250606,15,7210,3273.05,,,,,,,3273.05,,3273.05
20250519,2,7420,,,,,1877.51,,,26479.71,,26479.71
20250531,13,2310,1233.4,,,,,,,1233.4,,1233.4
20250507,18,9360,3821.03,,,,,,,8142.63,,8142.63
20250612,19,6500,76635.26,7489.0,,,29703.0,1256.0,11426667.79,128821.35,,11555489.14
20250531,10,7630,,,,,,,,404.84,,404.84
20250522,19,1480,43086.55,,,,,,,43086.55,,43086.55
20250512,23,1600,2713.5,,,,,,,3594.5,,3594.5
20250521,6,1090,2094.76,9244.0,,,1229.1,,18278.58,13492.86,,31771.44
20250606,13,3020,58078.78,8227.9,,,60655.69,,35349.51,452956.51,,488306.02
20250505,9,4400,1125.9,,,,,,,1125.9,,1125.9
20250509,14,8930,1549.8,,,,,,,1549.8,,1549.8
20250505,20,4400,1905.2,,,,,,,1905.2,,1905.2
20250612,2,14100,,52.0,,,34.0,,,86.0,,86.0
20250604,16,2840,626.5,,,,,,41428.95,4577.85,,46006.8
20250608,5,5348,1578.5,,,,261.0,,,80097.55,,80097.55
20250513,7,1480,3727.5,,,,,,,3832.5,,3832.5
20250518,15,4400,3302.5,,,,,,,3302.5,,3302.5
20250524,19,7460,25997.99,,,,,,13397.99,420188.07,,451313.86
20250506,21,1480,79974.6,,,,,,,79974.6,,79974.6
20250505,12,14240,10845.0,2194.95,,,5871.41,,,18911.36,,18911.36
20250521,5,14100,85.0,101.0,,,,,,186.0,,186.0
20250507,13,4400,604.5,,,,,,,604.5,,604.5
20250601,11,14100,13086.88,259.0,,,6805.27,,,20151.15,,20151.15
20250522,11,2310,23.5,,,,,,,23.5,,23.5
20250522,22,2720,690.5,,,,,,,690.5,,690.5
20250509,6,1010,9563.8,461.0,,,1484.13,,461.0,13462.93,,13923.93
20250525,19,4200,12917.4,,,,15569.65,,18000.0,28487.05,,46487.05
20250510,9,7210,1136.5,,,,,,,1136.5,,1136.5
20250511,20,1650,291.75,,,,,,,291.75,,291.75
20250524,5,14100,151.0,109.0,,,,,,260.0,,260.0
20250525,12,4980,25875.09,16799.33,,,,,16799.33,25875.09,,42674.42
20250522,9,7280,3358.19,,,,7288.5,,,10646.69,,10646.69
20250603,21,11550,8784.3,,,,,,15188.83,8784.3,,23973.13
20250514,9,1650,20.0,,,,,,,20.0,,20.0
20250602,17,2840,851.5,,,,,,,11252.6,,11252.6
20250605,9,4980,10203.09,6637.16,,,,,6637.16,10203.09,,16840.25
20250602,20,7630,,,,,,,,698.25,,698.25
20250521,0,7268,9355.76,,,,3085.01,,4605.0,95918.16,45852.44,100523.16
20250512,17,2840,1275.9,,,,,,,10333.4,,10333.4
20250520,6,9340,,50.0,,,,,,50.0,,50.0
20250513,4,6500,14550.98,817.0,2732.24,,3317.04,,861659.57,21600.02,,883259.59
20250521,22,11550,4793.5,,,,,,19019.31,4793.5,,23812.81
20250611,0,7150,,,,,,,,2030.0,,6524.0
20250605,15,15250,78.0,,,,,,,78.0,,78.0
20250604,0,7740,1824.0,,,,,,,3624.0,,3624.0
20250523,15,2430,41334.64,,,,,,,117588.72,,117588.72
20250508,1,14430,257.5,,,,,,,257.5,,257.5
20250528,0,7970,380.5,,,,6605.0,,2550.0,43821.0,,46371.0
20250606,23,1600,1113.1,,,,,,,1113.1,,1113.1
20250505,17,16050,906.5,,,,5578.47,,1344.0,43587.82,,44931.82
20250513,14,1600,52150.17,,,,,,,69449.14,,69449.14
20250610,21,4400,1306.9,,,,,,,1306.9,,1306.9
20250521,0,9700,42598.0,21539.4,16375.0,,2601.0,,64351.4,108792.21,,196633.62
20250602,14,14430,2517.8,,,,3187.92,,,5705.72,,5705.72
20250611,22,4400,874.0,,,,,,,874.0,,874.0
20250606,8,7280,2764.67,,,,7935.31,,,10699.98,,10699.98
20250507,17,15980,,,,,,,,201287.54,,201287.54
20250522,0,4400,33862.0,49805.3,,,8320.0,,55455.3,48482.0,,105631.82
20250504,23,6500,20527.85,5131.0,,,,4097.0,6273620.78,25804.35,,6299425.13
20250525,22,9360,2217.0,,,,,,,2217.0,,2217.0
20250601,8,14030,2076.0,,,,,,,2076.0,,2076.0
20250608,9,1090,16022.07,1788.9,,,348.0,,113332.18,110602.19,,223934.37
20250523,16,9828,2506.4,,,,,,,2506.4,,2506.4
20250518,15,4310,5282.09,11371.45,,,,,51604.45,157297.71,,218292.57
20250518,9,14430,2432.5,,,,2328.71,,,7472.2,,7472.2
20250513,18,9520,1115.0,,,,,,,1115.0,,1115.0
20250601,2,14240,3430.98,,,,65.0,,,3495.98,,3495.98
20250606,9,6500,49962.37,1847.0,2518.83,,12321.86,10887.0,13213957.74,87571.09,,13301528.83
20250608,7,14430,3707.5,,,,398.5,,,4106.0,,4106.0
20250517,6,14100,935.5,61.0,,,1241.08,,,2237.58,,2237.58
20250608,11,14430,5262.0,,,,3427.47,,,8689.47,,8689.47
20250524,2,9820,1220.97,1488.49,,,56.5,,,26508.72,,26508.72
20250514,0,7970,334.5,,,,2392.0,,2800.0,12616.0,,15416.0
20250504,14,14000,86843.57,,,,31200.0,,,205235.11,,205235.11
20250520,18,14000,81490.49,,,,32271.0,,,137197.69,,137197.69
20250507,18,4200,12285.4,,,,10272.59,,15323.57,22557.99,,37881.56
20250612,4,11560,13474.4,60.0,,,2574.51,,8584.78,1842556.45,,1851141.23
20250527,14,14030,4726.39,,,,,,,4726.39,,4726.39
20250604,0,7340,1799.5,6598.0,,,342.4,,16561.02,2141.9,,18702.92
20250516,18,2310,985.0,,,,,,,985.0,,985.0
20250527,22,8930,918.0,,,,,,,918.0,,918.0
20250512,19,9000,5268.0,,,,13035.95,,,18303.95,,18303.95
20250527,5,1090,614.0,,,,3612.03,,10800.0,4481.03,,15281.03
20250506,9,2840,804.0,,,,,,22095.0,1401.5,,23496.5
20250607,14,14000,80982.67,,,,17613.0,,,140913.07,,140913.07
20250515,5,7420,,,,,1107.34,,,9578.51,,9578.51
20250604,10,14000,47450.48,,,,17957.5,,15769.5,267260.8,,283030.3
20250606,16,4980,9532.01,8458.2,,,,,8458.2,9532.01,,17990.21
20250607,18,4200,19116.44,,,,11199.04,,77699.33,30315.48,,108014.81
20250530,22,6800,14337.21,982.1,,,435.13,,982.1,48686.26,,49668.36
20250507,14,2310,1503.0,,,,,,,1503.0,,1503.0
20250521,12,9520,271.5,,,,,,,271.5,,271.5
